transaction_id,timestamp,location,product_id,quantity,revenue,payment_method,loyalty_member
1776,2025-11-20 08:34:00,Downtown,103,1.0,5.55,Mobile,False
1772,2025-11-20 08:36:00,Suburb,105,1.0,3.43,Cash,True
1769,2025-11-20 08:39:00,Campus,107,1.0,1.64,Cash,True
1787,2025-11-20 08:39:00,Downtown,103,1.0,5.74,Mobile,False
1781,2025-11-20 08:43:00,Suburb,107,1.0,1.78,Mobile,False
1778,2025-11-20 08:43:00,Downtown,104,1.0,2.62,Mobile,True
1779,2025-11-20 08:43:00,Downtown,114,1.0,6.15,Mobile,False
1761,2025-11-20 08:47:00,Downtown,103,1.0,4.96,Credit,False
1759,2025-11-20 08:47:00,Campus,107,3.0,5.33,Credit,True
1760,2025-11-20 08:51:00,Suburb,116,1.0,8.22,Credit,True
1762,2025-11-20 08:53:00,Downtown,105,1.0,4.35,Mobile,True
1774,2025-11-20 08:53:00,Campus,101,1.0,2.65,Mobile,False
1771,2025-11-20 08:53:00,Suburb,108,1.0,2.83,Credit,True
1785,2025-11-20 08:55:00,Downtown,105,1.0,4.06,Credit,True
1788,2025-11-20 08:55:00,Campus,103,1.0,4.16,Cash,False
1790,2025-11-20 08:57:00,Campus,109,1.0,1.42,Credit,True
1786,2025-11-20 08:58:00,Downtown,105,1.0,4.63,Mobile,True
1794,2025-11-20 09:07:00,Campus,105,1.0,3.23,Credit,False
1795,2025-11-20 09:11:00,Suburb,116,1.0,7.83,Mobile,False
1810,2025-11-20 09:13:00,Campus,107,1.0,1.76,Cash,True
1805,2025-11-20 09:14:00,Downtown,116,1.0,9.19,Mobile,False
1796,2025-11-20 09:17:00,Campus,104,1.0,2.41,Mobile,True
1808,2025-11-20 09:18:00,Campus,106,1.0,7.99,Mobile,False
1809,2025-11-20 09:23:00,Downtown,106,1.0,10.37,Credit,False
1802,2025-11-20 09:24:00,Campus,102,1.0,4.01,Credit,False
1797,2025-11-20 09:26:00,Downtown,101,1.0,3.24,Credit,True
1806,2025-11-20 09:30:00,Campus,105,1.0,3.21,Mobile,False
1792,2025-11-20 09:32:00,Downtown,114,1.0,6.13,Credit,True
1804,2025-11-20 09:37:00,Downtown,101,1.0,3.19,Credit,True
1791,2025-11-20 09:38:00,Suburb,107,1.0,1.9,Credit,True
1811,2025-11-20 09:42:00,Campus,111,1.0,2.89,Credit,True
1799,2025-11-20 09:43:00,Campus,105,1.0,3.11,Mobile,False
1803,2025-11-20 09:44:00,Downtown,103,1.0,5.7,Mobile,False
1801,2025-11-20 09:45:00,Campus,103,1.0,3.95,Credit,False
1807,2025-11-20 09:51:00,Campus,105,1.0,3.59,Mobile,False
1798,2025-11-20 09:55:00,Campus,103,1.0,4.57,Mobile,True
1793,2025-11-20 09:56:00,Downtown,105,1.0,4.02,Cash,True
1800,2025-11-20 09:57:00,Campus,112,1.0,3.11,Credit,False
1823,2025-11-20 10:01:00,Downtown,110,1.0,8.08,Mobile,True
1816,2025-11-20 10:04:00,Downtown,116,1.0,9.55,Credit,True
1812,2025-11-20 10:07:00,Campus,114,2.0,8.76,Cash,False
1824,2025-11-20 10:12:00,Downtown,112,1.0,3.61,Credit,True
1821,2025-11-20 10:20:00,Downtown,112,1.0,3.73,Mobile,True
1822,2025-11-20 10:30:00,Downtown,101,1.0,3.4,Mobile,False
1813,2025-11-20 10:35:00,Campus,103,1.0,3.87,Credit,False
1819,2025-11-20 10:35:00,Downtown,103,1.0,5.92,Credit,True
1817,2025-11-20 10:39:00,Downtown,112,1.0,3.31,Credit,True
1815,2025-11-20 10:41:00,Downtown,102,1.0,5.61,Credit,False
1814,2025-11-20 10:51:00,Campus,112,1.0,2.72,Mobile,False
1820,2025-11-20 10:54:00,Campus,103,1.0,4.18,Credit,False
1818,2025-11-20 10:59:00,Downtown,115,1.0,12.01,Credit,True
1838,2025-11-20 11:03:00,Downtown,105,1.0,4.02,Mobile,False
1835,2025-11-20 11:06:00,Downtown,105,1.0,4.24,Credit,False
1831,2025-11-20 11:13:00,Campus,114,1.0,4.84,Credit,True
1828,2025-11-20 11:16:00,Downtown,112,1.0,3.72,Credit,True
1833,2025-11-20 11:17:00,Downtown,102,1.0,5.31,Credit,False
1837,2025-11-20 11:31:00,Campus,109,1.0,1.34,Mobile,True
1836,2025-11-20 11:32:00,Campus,114,1.0,4.43,Credit,False
1840,2025-11-20 11:32:00,Downtown,114,1.0,5.74,Credit,True
1832,2025-11-20 11:39:00,Campus,102,1.0,4.02,Mobile,False
1830,2025-11-20 11:47:00,Downtown,101,1.0,3.2,Mobile,False
1829,2025-11-20 11:51:00,Campus,112,1.0,2.98,Credit,False
1825,2025-11-20 11:51:00,Campus,109,1.0,1.45,Credit,False
1826,2025-11-20 11:54:00,Downtown,107,1.0,1.97,Credit,False
1834,2025-11-20 11:54:00,Downtown,101,1.0,3.55,Mobile,False
1827,2025-11-20 11:57:00,Downtown,114,1.0,6.06,Credit,False
1839,2025-11-20 11:59:00,Downtown,105,1.0,3.98,Credit,False
1858,2025-11-20 12:01:00,Campus,116,1.0,6.97,Mobile,False
1854,2025-11-20 12:02:00,Downtown,115,1.0,11.93,Mobile,False
1869,2025-11-20 12:02:00,Campus,116,1.0,6.99,Mobile,False
1849,2025-11-20 12:08:00,Downtown,116,1.0,9.46,Mobile,True
1861,2025-11-20 12:10:00,Campus,116,1.0,7.28,Mobile,False
1851,2025-11-20 12:11:00,Suburb,114,1.0,4.68,Credit,False
1850,2025-11-20 12:12:00,Campus,103,1.0,3.86,Credit,False
1876,2025-11-20 12:13:00,Downtown,116,2.0,18.2,Credit,False
1859,2025-11-20 12:17:00,Downtown,116,1.0,8.55,Credit,False
1863,2025-11-20 12:17:00,Downtown,115,1.0,12.12,Credit,True
1846,2025-11-20 12:18:00,Downtown,115,1.0,10.92,Credit,False
1878,2025-11-20 12:19:00,Downtown,116,1.0,9.21,Credit,False
1870,2025-11-20 12:21:00,Campus,112,1.0,2.66,Mobile,False
1856,2025-11-20 12:22:00,Downtown,115,1.0,12.06,Mobile,True
1852,2025-11-20 12:25:00,Campus,116,1.0,7.26,Mobile,True
1842,2025-11-20 12:25:00,Downtown,116,1.0,9.52,Credit,False
1866,2025-11-20 12:25:00,Campus,116,1.0,6.39,Credit,False
1855,2025-11-20 12:27:00,Suburb,108,1.0,2.9,Credit,True
1868,2025-11-20 12:28:00,Downtown,108,1.0,3.36,Cash,False
1862,2025-11-20 12:29:00,Campus,104,2.0,4.76,Mobile,False
1865,2025-11-20 12:30:00,Downtown,116,1.0,8.8,Credit,True
1841,2025-11-20 12:32:00,Downtown,113,1.0,4.53,Mobile,False
1864,2025-11-20 12:32:00,Downtown,117,1.0,10.64,Credit,True
1845,2025-11-20 12:33:00,Downtown,102,1.0,5.08,Mobile,False
1873,2025-11-20 12:35:00,Downtown,115,1.0,11.66,Mobile,False
1877,2025-11-20 12:36:00,Downtown,115,1.0,11.58,Credit,True
1843,2025-11-20 12:36:00,Downtown,118,1.0,21.99,Credit,True
1848,2025-11-20 12:40:00,Campus,105,1.0,3.69,Mobile,False
1867,2025-11-20 12:41:00,Downtown,115,1.0,11.15,Credit,True
1860,2025-11-20 12:44:00,Downtown,116,1.0,8.17,Credit,True
1847,2025-11-20 12:45:00,Suburb,115,1.0,9.2,Credit,True
1872,2025-11-20 12:49:00,Downtown,115,1.0,11.3,Mobile,False
1874,2025-11-20 12:51:00,Suburb,118,1.0,19.04,Credit,True
1875,2025-11-20 12:53:00,Campus,103,1.0,4.16,Mobile,False
1871,2025-11-20 12:55:00,Downtown,115,1.0,10.95,Mobile,True
1857,2025-11-20 12:56:00,Campus,114,1.0,4.48,Credit,True
1853,2025-11-20 12:58:00,Downtown,116,1.0,9.31,Mobile,False
1844,2025-11-20 12:58:00,Campus,105,1.0,3.28,Credit,True
1907,2025-11-20 13:00:00,Downtown,115,1.0,10.93,Credit,True
1900,2025-11-20 13:00:00,Downtown,116,1.0,9.62,Mobile,False
1896,2025-11-20 13:00:00,Downtown,117,1.0,10.18,Credit,False
1880,2025-11-20 13:02:00,Campus,105,1.0,3.59,Credit,True
1887,2025-11-20 13:03:00,Downtown,115,1.0,11.32,Credit,False
1905,2025-11-20 13:04:00,Downtown,115,1.0,11.04,Mobile,True
1890,2025-11-20 13:05:00,Suburb,116,1.0,7.38,Credit,True
1889,2025-11-20 13:06:00,Campus,118,1.0,15.81,Mobile,False
1888,2025-11-20 13:07:00,Campus,101,1.0,2.58,Credit,False
1904,2025-11-20 13:10:00,Campus,103,1.0,4.06,Credit,True
1891,2025-11-20 13:12:00,Downtown,117,1.0,10.6,Mobile,False
1892,2025-11-20 13:13:00,Campus,109,1.0,1.57,Credit,False
1901,2025-11-20 13:13:00,Campus,111,2.0,6.06,Mobile,False
1897,2025-11-20 13:15:00,Campus,117,1.0,8.1,Credit,False
1903,2025-11-20 13:16:00,Campus,116,1.0,6.8,Credit,False
1909,2025-11-20 13:20:00,Downtown,102,1.0,5.04,Mobile,False
1882,2025-11-20 13:24:00,Downtown,116,1.0,8.35,Mobile,True
1881,2025-11-20 13:25:00,Downtown,115,1.0,12.08,Cash,False
1910,2025-11-20 13:25:00,Downtown,115,1.0,10.34,Mobile,False
1893,2025-11-20 13:29:00,Campus,106,1.0,7.56,Credit,False
1908,2025-11-20 13:33:00,Campus,102,1.0,3.85,Mobile,False
1879,2025-11-20 13:36:00,Downtown,116,1.0,9.42,Mobile,True
1885,2025-11-20 13:38:00,Suburb,115,1.0,9.72,Credit,True
1883,2025-11-20 13:42:00,Campus,116,1.0,7.2,Credit,False
1898,2025-11-20 13:43:00,Downtown,115,1.0,12.09,Mobile,False
1899,2025-11-20 13:43:00,Campus,107,1.0,1.71,Credit,False
1894,2025-11-20 13:45:00,Suburb,116,1.0,7.35,Cash,True
1895,2025-11-20 13:46:00,Campus,114,1.0,4.23,Cash,False
1906,2025-11-20 13:47:00,Downtown,107,1.0,2.17,Cash,False
1884,2025-11-20 13:53:00,Campus,116,1.0,7.68,Credit,False
1886,2025-11-20 13:57:00,Campus,102,1.0,4.01,Mobile,False
1902,2025-11-20 13:59:00,Downtown,115,1.0,12.35,Mobile,False
1911,2025-11-20 14:08:00,Campus,108,1.0,2.27,Credit,False
1915,2025-11-20 14:08:00,Downtown,114,1.0,5.53,Credit,True
1912,2025-11-20 14:13:00,Suburb,108,1.0,2.89,Credit,False
1916,2025-11-20 14:16:00,Suburb,115,1.0,9.35,Credit,False
1918,2025-11-20 14:20:00,Downtown,108,1.0,3.29,Credit,False
1919,2025-11-20 14:22:00,Suburb,114,1.0,4.74,Cash,True
1914,2025-11-20 14:24:00,Downtown,113,1.0,4.77,Mobile,False
1913,2025-11-20 14:41:00,Suburb,107,1.0,2.01,Credit,True
1917,2025-11-20 14:49:00,Campus,113,1.0,3.5,Cash,False
1920,2025-11-20 14:59:00,Downtown,104,1.0,3.14,Credit,True
1926,2025-11-20 15:03:00,Suburb,114,1.0,5.31,Cash,False
1924,2025-11-20 15:25:00,Downtown,101,1.0,3.7,Credit,False
1922,2025-11-20 15:26:00,Campus,105,1.0,3.51,Mobile,False
1925,2025-11-20 15:34:00,Downtown,113,1.0,4.8,Credit,True
1927,2025-11-20 15:36:00,Downtown,108,1.0,3.32,Cash,False
1921,2025-11-20 15:38:00,Downtown,104,1.0,2.98,Credit,False
1928,2025-11-20 15:38:00,Campus,113,1.0,3.46,Mobile,True
1923,2025-11-20 15:46:00,Suburb,113,1.0,3.9,Cash,False
1938,2025-11-20 16:02:00,Suburb,109,1.0,1.54,Credit,False
1935,2025-11-20 16:10:00,Downtown,116,1.0,8.28,Mobile,False
1932,2025-11-20 16:18:00,Campus,113,1.0,3.3,Credit,False
1933,2025-11-20 16:20:00,Campus,104,1.0,2.03,Mobile,False
1929,2025-11-20 16:23:00,Campus,111,2.0,6.29,Mobile,False
1936,2025-11-20 16:24:00,Campus,111,1.0,3.07,Mobile,False
1940,2025-11-20 16:31:00,Campus,104,1.0,2.08,Credit,False
1931,2025-11-20 16:33:00,Suburb,111,1.0,3.63,Credit,False
1934,2025-11-20 16:37:00,Campus,109,1.0,1.34,Credit,False
1941,2025-11-20 16:38:00,Campus,107,1.0,1.54,Mobile,False
1930,2025-11-20 16:42:00,Downtown,108,1.0,3.0,Credit,False
1937,2025-11-20 16:42:00,Suburb,112,1.0,2.9,Mobile,False
1939,2025-11-20 16:45:00,Campus,103,1.0,4.09,Mobile,True
1951,2025-11-20 17:02:00,Suburb,113,1.0,3.84,Credit,True
1943,2025-11-20 17:05:00,Downtown,105,1.0,4.55,Credit,True
1947,2025-11-20 17:07:00,Suburb,109,1.0,1.69,Credit,False
1957,2025-11-20 17:08:00,Campus,108,1.0,2.49,Mobile,False
1945,2025-11-20 17:12:00,Downtown,105,1.0,4.17,Credit,False
1948,2025-11-20 17:13:00,Suburb,107,1.0,1.89,Credit,True
1950,2025-11-20 17:14:00,Campus,103,1.0,4.0,Mobile,False
1952,2025-11-20 17:23:00,Campus,112,1.0,2.56,Mobile,False
1942,2025-11-20 17:25:00,Campus,108,1.0,2.47,Mobile,False
1944,2025-11-20 17:34:00,Downtown,109,1.0,1.7,Mobile,False
1953,2025-11-20 17:40:00,Suburb,113,1.0,3.66,Credit,True
1954,2025-11-20 17:46:00,Campus,105,1.0,3.05,Mobile,False
1949,2025-11-20 17:51:00,Downtown,113,1.0,4.74,Cash,True
1956,2025-11-20 17:53:00,Downtown,109,1.0,1.9,Mobile,True
1946,2025-11-20 17:58:00,Campus,111,1.0,3.31,Credit,False
1955,2025-11-20 17:59:00,Suburb,107,1.0,1.79,Mobile,True
1960,2025-11-20 18:00:00,Downtown,116,1.0,8.33,Cash,True
1961,2025-11-20 18:03:00,Downtown,108,2.0,5.98,Mobile,True
1964,2025-11-20 18:22:00,Campus,117,1.0,1.51,Mobile,False
1967,2025-11-20 18:22:00,Campus,112,2.0,5.29,Cash,True
1959,2025-11-20 18:22:00,Campus,111,1.0,3.12,Cash,False
1958,2025-11-20 18:23:00,Campus,107,1.0,1.68,Mobile,False
1963,2025-11-20 18:23:00,Downtown,105,1.0,4.4,Mobile,False
1962,2025-11-20 18:25:00,Campus,102,1.0,4.06,Mobile,False
1966,2025-11-20 18:51:00,Downtown,102,1.0,5.37,Credit,False
1965,2025-11-20 18:59:00,Campus,109,1.0,1.35,Mobile,False
1970,2025-11-20 19:10:00,Suburb,116,1.0,7.53,Credit,True
1973,2025-11-20 19:14:00,Downtown,118,2.0,46.15,Credit,False
1969,2025-11-20 19:15:00,Downtown,116,2.0,17.17,Credit,True
1972,2025-11-20 19:22:00,Downtown,105,1.0,4.01,Credit,True
1968,2025-11-20 19:32:00,Campus,103,1.0,4.28,Credit,True
1971,2025-11-20 19:35:00,Suburb,108,1.0,2.78,Mobile,False
1975,2025-11-20 19:36:00,Downtown,114,1.0,5.88,Mobile,True
1974,2025-11-20 19:50:00,Downtown,104,1.0,2.93,Credit,True
1976,2025-11-20 20:17:00,Suburb,108,1.0,2.52,Mobile,False
1977,2025-11-20 20:21:00,Downtown,115,1.0,11.8,Credit,True
1979,2025-11-20 20:41:00,Campus,102,1.0,3.87,Credit,False
1978,2025-11-20 20:44:00,Campus,114,2.0,9.1,Mobile,False
1980,2025-11-20 20:59:00,Downtown,115,1.0,10.45,Mobile,True
1982,2025-11-20 21:48:00,Suburb,115,1.0,9.65,Mobile,True
1983,2025-11-20 21:48:00,Campus,114,1.0,4.09,Credit,False
1981,2025-11-20 21:53:00,Campus,114,1.0,4.74,Cash,False
1984,2025-11-21 06:04:00,Downtown,106,1.0,9.54,Credit,True
1985,2025-11-21 06:05:00,Downtown,101,1.0,3.79,Credit,False
1988,2025-11-21 06:12:00,Downtown,113,1.0,4.25,Credit,False
1989,2025-11-21 06:18:00,Campus,102,1.0,3.86,Mobile,True
1987,2025-11-21 06:26:00,Downtown,104,1.0,3.03,Mobile,True
1990,2025-11-21 06:51:00,Suburb,112,1.0,3.33,Credit,True
1986,2025-11-21 06:53:00,Campus,103,1.0,4.58,Credit,False
1994,2025-11-21 07:00:00,Campus,105,1.0,3.63,Cash,False
1996,2025-11-21 07:03:00,Downtown,105,1.0,4.01,Credit,True
2008,2025-11-21 07:07:00,Downtown,102,1.0,5.49,Mobile,True
1999,2025-11-21 07:07:00,Downtown,102,1.0,5.01,Credit,True
1993,2025-11-21 07:13:00,Campus,103,1.0,4.03,Mobile,True
2005,2025-11-21 07:17:00,Downtown,102,1.0,5.22,Credit,False
2009,2025-11-21 07:20:00,Campus,101,1.0,2.46,Cash,True
2003,2025-11-21 07:20:00,Downtown,103,1.0,5.84,Credit,True
2006,2025-11-21 07:24:00,Downtown,101,1.0,3.17,Credit,False
2014,2025-11-21 07:24:00,Downtown,111,1.0,3.88,Credit,False
2004,2025-11-21 07:28:00,Downtown,105,1.0,4.68,Mobile,True
2011,2025-11-21 07:30:00,Downtown,112,1.0,3.55,Credit,True
2013,2025-11-21 07:33:00,Downtown,116,1.0,8.51,Credit,False
2000,2025-11-21 07:35:00,Downtown,104,1.0,2.83,Credit,True
1998,2025-11-21 07:35:00,Downtown,101,1.0,3.32,Mobile,True
1991,2025-11-21 07:37:00,Campus,105,1.0,3.65,Cash,False
1992,2025-11-21 07:40:00,Campus,105,1.0,3.22,Mobile,False
2012,2025-11-21 07:40:00,Suburb,108,2.0,5.44,Mobile,True
1995,2025-11-21 07:42:00,Downtown,105,1.0,4.01,Mobile,False
1997,2025-11-21 07:45:00,Campus,104,1.0,2.29,Credit,False
2007,2025-11-21 07:45:00,Downtown,112,1.0,3.56,Credit,False
2002,2025-11-21 07:49:00,Downtown,103,1.0,5.11,Credit,False
2001,2025-11-21 07:54:00,Downtown,101,1.0,3.66,Credit,True
2010,2025-11-21 07:58:00,Downtown,104,1.0,3.12,Credit,True
2039,2025-11-21 08:01:00,Downtown,104,1.0,2.78,Credit,True
2028,2025-11-21 08:01:00,Campus,101,1.0,2.47,Credit,False
2047,2025-11-21 08:03:00,Campus,107,1.0,1.72,Mobile,False
2046,2025-11-21 08:04:00,Downtown,102,1.0,4.78,Mobile,False
2018,2025-11-21 08:05:00,Campus,102,1.0,3.75,Credit,False
2016,2025-11-21 08:06:00,Downtown,102,1.0,4.66,Credit,False
2041,2025-11-21 08:07:00,Campus,104,1.0,2.13,Mobile,True
2031,2025-11-21 08:07:00,Downtown,103,1.0,5.03,Credit,True
2059,2025-11-21 08:12:00,Downtown,104,1.0,2.82,Mobile,True
2030,2025-11-21 08:14:00,Campus,102,1.0,3.92,Cash,False
2058,2025-11-21 08:15:00,Campus,105,1.0,3.41,Mobile,False
2050,2025-11-21 08:16:00,Campus,102,1.0,4.36,Credit,False
2029,2025-11-21 08:18:00,Campus,111,1.0,3.32,Credit,False
2053,2025-11-21 08:20:00,Downtown,114,1.0,5.4,Credit,False
2022,2025-11-21 08:21:00,Downtown,103,1.0,5.96,Credit,False
2052,2025-11-21 08:22:00,Downtown,102,1.0,5.2,Credit,False
2024,2025-11-21 08:24:00,Downtown,109,1.0,1.75,Mobile,True
2060,2025-11-21 08:25:00,Downtown,111,1.0,3.8,Credit,True
2021,2025-11-21 08:25:00,Campus,112,1.0,3.03,Mobile,False
2033,2025-11-21 08:26:00,Suburb,111,1.0,3.49,Cash,True
2036,2025-11-21 08:28:00,Downtown,106,1.0,9.59,Mobile,False
2051,2025-11-21 08:29:00,Campus,105,1.0,3.16,Mobile,True
2061,2025-11-21 08:30:00,Downtown,104,1.0,2.6,Credit,False
2038,2025-11-21 08:32:00,Campus,114,1.0,4.56,Credit,False
2025,2025-11-21 08:32:00,Suburb,114,1.0,4.42,Mobile,False
2017,2025-11-21 08:33:00,Downtown,104,1.0,2.72,Mobile,True
2027,2025-11-21 08:34:00,Campus,102,1.0,3.94,Mobile,False
2042,2025-11-21 08:36:00,Campus,104,1.0,2.37,Credit,False
2026,2025-11-21 08:39:00,Campus,114,1.0,4.35,Credit,False
2020,2025-11-21 08:39:00,Campus,105,1.0,3.18,Credit,False
2056,2025-11-21 08:40:00,Campus,101,1.0,2.84,Credit,False
2045,2025-11-21 08:40:00,Downtown,102,1.0,4.71,Credit,True
2040,2025-11-21 08:42:00,Downtown,114,1.0,6.11,Mobile,True
2037,2025-11-21 08:43:00,Downtown,102,1.0,5.3,Credit,False
2023,2025-11-21 08:44:00,Campus,104,1.0,2.06,Credit,True
2032,2025-11-21 08:45:00,Campus,108,1.0,2.26,Credit,False
2043,2025-11-21 08:46:00,Campus,114,1.0,4.79,Mobile,True
2055,2025-11-21 08:49:00,Downtown,103,1.0,6.0,Mobile,False
2054,2025-11-21 08:49:00,Downtown,103,1.0,5.92,Mobile,True
2049,2025-11-21 08:50:00,Downtown,105,1.0,4.67,Mobile,False
2034,2025-11-21 08:51:00,Suburb,109,1.0,1.74,Credit,True
2019,2025-11-21 08:51:00,Downtown,103,1.0,4.97,Credit,False
2048,2025-11-21 08:51:00,Suburb,114,1.0,4.57,Credit,False
2044,2025-11-21 08:51:00,Downtown,101,1.0,3.28,Mobile,False
2062,2025-11-21 08:51:00,Campus,101,1.0,2.53,Mobile,True
2015,2025-11-21 08:53:00,Downtown,105,1.0,4.26,Mobile,False
2057,2025-11-21 08:55:00,Campus,101,1.0,2.88,Mobile,False
2035,2025-11-21 08:57:00,Campus,103,1.0,4.0,Credit,False
2078,2025-11-21 09:03:00,Campus,107,1.0,1.5,Credit,True
2074,2025-11-21 09:03:00,Suburb,113,1.0,4.22,Credit,False
2073,2025-11-21 09:04:00,Downtown,111,1.0,3.86,Credit,True
2086,2025-11-21 09:04:00,Campus,109,1.0,1.52,Mobile,False
2081,2025-11-21 09:05:00,Downtown,112,1.0,3.33,Credit,True
2071,2025-11-21 09:07:00,Downtown,102,1.0,5.51,Credit,False
2072,2025-11-21 09:09:00,Downtown,103,1.0,5.9,Cash,True
2066,2025-11-21 09:12:00,Campus,201,1.0,4.55,Mobile,False
2069,2025-11-21 09:14:00,Suburb,114,1.0,4.48,Mobile,True
2089,2025-11-21 09:16:00,Downtown,104,1.0,3.09,Mobile,True
2090,2025-11-21 09:17:00,Downtown,101,1.0,3.11,Credit,True
2079,2025-11-21 09:18:00,Campus,112,1.0,2.79,Credit,False
2076,2025-11-21 09:19:00,Campus,105,1.0,3.52,Mobile,False
2080,2025-11-21 09:19:00,Campus,101,1.0,2.54,Credit,False
2091,2025-11-21 09:20:00,Campus,114,1.0,4.45,Credit,False
2067,2025-11-21 09:24:00,Campus,101,2.0,5.38,Mobile,False
2083,2025-11-21 09:26:00,Campus,102,1.0,3.96,Cash,True
2063,2025-11-21 09:30:00,Campus,101,1.0,2.57,Mobile,True
2070,2025-11-21 09:30:00,Campus,113,1.0,3.29,Cash,False
2082,2025-11-21 09:32:00,Suburb,107,1.0,1.91,Credit,True
2092,2025-11-21 09:34:00,Campus,104,1.0,2.32,Mobile,False
2075,2025-11-21 09:37:00,Downtown,114,1.0,5.37,Credit,False
2077,2025-11-21 09:38:00,Campus,102,1.0,3.83,Mobile,False
2088,2025-11-21 09:40:00,Downtown,102,1.0,5.06,Mobile,True
2085,2025-11-21 09:41:00,Campus,101,1.0,2.56,Credit,False
2087,2025-11-21 09:41:00,Downtown,116,1.0,9.82,Credit,False
2093,2025-11-21 09:43:00,Campus,105,1.0,3.61,Mobile,False
2084,2025-11-21 09:45:00,Downtown,104,1.0,3.07,Mobile,False
2068,2025-11-21 09:51:00,Downtown,109,1.0,1.76,Mobile,False
2064,2025-11-21 09:54:00,Campus,108,1.0,2.57,Mobile,False
2065,2025-11-21 09:58:00,Suburb,107,1.0,1.86,Mobile,True
2105,2025-11-21 10:09:00,Downtown,105,1.0,4.23,Mobile,True
2111,2025-11-21 10:14:00,Downtown,113,1.0,4.49,Mobile,False
2110,2025-11-21 10:16:00,Campus,101,1.0,2.91,Mobile,False
2108,2025-11-21 10:22:00,Suburb,109,1.0,1.61,Cash,True
2094,2025-11-21 10:28:00,Campus,114,1.0,4.63,Credit,False
2112,2025-11-21 10:30:00,Suburb,108,1.0,2.69,Mobile,True
2097,2025-11-21 10:31:00,Downtown,101,1.0,3.71,Credit,True
2103,2025-11-21 10:42:00,Downtown,116,1.0,9.0,Mobile,False
2104,2025-11-21 10:42:00,Campus,111,1.0,2.87,Mobile,False
2095,2025-11-21 10:44:00,Campus,107,1.0,1.49,Cash,False
2101,2025-11-21 10:48:00,Campus,113,2.0,6.34,Mobile,True
2099,2025-11-21 10:50:00,Suburb,115,1.0,9.81,Credit,False
2106,2025-11-21 10:53:00,Campus,107,1.0,1.55,Credit,False
2109,2025-11-21 10:54:00,Downtown,111,1.0,3.95,Mobile,False
2102,2025-11-21 10:55:00,Downtown,105,1.0,4.5,Credit,False
2098,2025-11-21 10:55:00,Downtown,105,1.0,4.23,Credit,False
2096,2025-11-21 10:55:00,Suburb,112,1.0,3.01,Mobile,False
2107,2025-11-21 10:56:00,Campus,114,2.0,8.57,Cash,False
2100,2025-11-21 10:59:00,Campus,107,1.0,1.6,Mobile,False
2124,2025-11-21 11:05:00,Campus,114,1.0,4.5,Cash,False
2136,2025-11-21 11:08:00,Campus,104,1.0,2.42,Cash,False
2118,2025-11-21 11:09:00,Downtown,114,1.0,6.18,Mobile,True
2128,2025-11-21 11:11:00,Campus,105,1.0,3.27,Mobile,False
2130,2025-11-21 11:11:00,Campus,103,1.0,4.25,Mobile,False
2117,2025-11-21 11:13:00,Downtown,103,1.0,5.74,Cash,True
2133,2025-11-21 11:14:00,Downtown,116,1.0,9.87,Mobile,False
2127,2025-11-21 11:16:00,Campus,112,1.0,2.79,Credit,False
2121,2025-11-21 11:19:00,Campus,107,1.0,1.71,Mobile,False
2134,2025-11-21 11:20:00,Downtown,102,1.0,4.71,Mobile,False
2114,2025-11-21 11:24:00,Downtown,115,1.0,12.17,Credit,False
2119,2025-11-21 11:33:00,Campus,110,1.0,7.38,Mobile,False
2129,2025-11-21 11:37:00,Downtown,109,1.0,1.98,Mobile,True
2115,2025-11-21 11:38:00,Campus,111,1.0,3.44,Mobile,False
2120,2025-11-21 11:38:00,Downtown,104,1.0,2.73,Credit,False
2125,2025-11-21 11:41:00,Downtown,102,1.0,4.66,Credit,True
2126,2025-11-21 11:45:00,Downtown,118,1.0,24.22,Credit,False
2135,2025-11-21 11:45:00,Campus,104,1.0,2.23,Mobile,False
2116,2025-11-21 11:45:00,Campus,109,1.0,1.49,Mobile,True
2122,2025-11-21 11:46:00,Campus,104,1.0,2.45,Mobile,False
2132,2025-11-21 11:48:00,Campus,109,1.0,1.58,Credit,False
2131,2025-11-21 11:51:00,Campus,102,1.0,3.65,Mobile,False
2123,2025-11-21 11:54:00,Suburb,107,1.0,1.79,Mobile,False
2113,2025-11-21 11:56:00,Downtown,106,1.0,9.12,Cash,False
2149,2025-11-21 12:01:00,Campus,116,2.0,15.34,Mobile,True
2157,2025-11-21 12:03:00,Campus,107,1.0,1.66,Cash,False
2169,2025-11-21 12:06:00,Suburb,115,1.0,10.59,Credit,False
2181,2025-11-21 12:07:00,Downtown,116,1.0,9.34,Credit,False
2148,2025-11-21 12:08:00,Suburb,116,1.0,7.83,Mobile,False
2137,2025-11-21 12:09:00,Campus,104,1.0,2.27,Credit,False
2151,2025-11-21 12:10:00,Suburb,111,1.0,3.77,Mobile,True
2183,2025-11-21 12:10:00,Downtown,116,1.0,9.91,Credit,False
2143,2025-11-21 12:12:00,Suburb,117,1.0,8.63,Credit,True
2179,2025-11-21 12:12:00,Campus,116,1.0,7.43,Mobile,False
2180,2025-11-21 12:13:00,Downtown,115,1.0,11.12,Credit,True
2187,2025-11-21 12:14:00,Campus,114,1.0,4.09,Credit,False
2177,2025-11-21 12:15:00,Suburb,109,1.0,1.57,Credit,False
2165,2025-11-21 12:15:00,Downtown,115,1.0,10.68,Credit,False
